ImageID,OriginalURL,SmallURL,Rotation
4d4b4f850df89aaf,https://c8.staticflickr.com/6/5223/5828281104_2d622e6056_o.jpg,https://c8.staticflickr.com/6/5223/5828281104_bbb68a4c42_z.jpg,0
100e638dbf556ae9,https://c2.staticflickr.com/5/4039/4255301697_04665e71c9_o.jpg,https://c3.staticflickr.com/5/4039/4255301697_4c2e2b3d5a_z.jpg,0
566c3ee7a0a1d856,https://farm7.staticflickr.com/7449/8970227111_de7979a975_o.jpg,https://c4.staticflickr.com/8/7449/8970227111_7d1f70dcdd_z.jpg,0
95e333c7d0e776cb,https://c4.staticflickr.com/4/3054/2393401134_777e682e03_o.jpg,https://c8.staticflickr.com/4/3054/2393401134_b2c23f2d56_z.jpg,0
0048300945516b38,https://c1.staticflickr.com/4/3307/3195432512_e4d3cc5a6a_o.jpg,https://c1.staticflickr.com/4/3307/3195432512_d0a96b2967_z.jpg,0
47d32252f0f725f0,https://farm1.staticflickr.com/3709/13232335053_de6808a13c_o.jpg,https://c6.staticflickr.com/4/3709/13232335053_338804b2be_z.jpg,0
f3afe69753018cae,https://c7.staticflickr.com/1/254/516061298_c399343c32_o.jpg,https://c4.staticflickr.com/1/254/516061298_1aa2095c33_z.jpg?zz=1,0
11c0ec06628af5df,https://c8.staticflickr.com/1/660/22443781365_8a7694df13_o.jpg,https://c3.staticflickr.com/1/660/22443781365_174a077500_z.jpg,0
6787e0c07c0bb64b,https://c4.staticflickr.com/1/80/232409320_fe151cfcf8_o.jpg,https://c3.staticflickr.com/1/80/232409320_fe151cfcf8_z.jpg?zz=1,0
83f2ceb36f4a4dc9,https://c2.staticflickr.com/3/2446/3892239015_4984a16ea8_o.jpg,,0
fa59d555cda1aacf,https://c8.staticflickr.com/4/3892/15122944578_9614a2bae4_o.jpg,https://c8.staticflickr.com/4/3892/15122944578_d46cb6a175_z.jpg,0
d1c82f788033e683,https://farm4.staticflickr.com/7169/6838540745_11e06ba696_o.jpg,https://c6.staticflickr.com/8/7169/6838540745_79303529db_z.jpg,0
b2816eb9ff42e522,https://farm3.staticflickr.com/3859/14907677268_c36cc5e061_o.jpg,https://c5.staticflickr.com/4/3859/14907677268_2268319120_z.jpg,0
ee1984d8fe36253e,https://c7.staticflickr.com/3/2768/4100055455_aec5f49f28_o.jpg,https://c5.staticflickr.com/3/2768/4100055455_1cbb355a08_z.jpg,0
2ed68ac9c200a034,https://farm5.staticflickr.com/285/19633976362_e8e2e3f167_o.jpg,https://c8.staticflickr.com/1/285/19633976362_40b6105e60_z.jpg,0
8199f1be7e0b36b1,https://farm2.staticflickr.com/8028/7676160772_daae17d96f_o.jpg,https://c6.staticflickr.com/9/8028/7676160772_978447a21c_z.jpg,0
8505b602c3453481,https://c4.staticflickr.com/6/5247/5261410277_61f30acd3b_o.jpg,https://c3.staticflickr.com/6/5247/5261410277_4364a01238_z.jpg,0
d561daa133d2123d,https://c6.staticflickr.com/5/4106/5075789195_76668d77c8_o.jpg,https://c4.staticflickr.com/5/4106/5075789195_dfbcdb9295_z.jpg,0
6d3d4e1419303226,https://farm7.staticflickr.com/2928/14001455627_776abc7690_o.jpg,https://c7.staticflickr.com/3/2928/14001455627_6d98dc3536_z.jpg,0
00c6e88291c33874,https://farm5.staticflickr.com/4011/4414731678_212aaeb40d_o.jpg,https://c4.staticflickr.com/5/4011/4414731678_5f70c9f88e_z.jpg,0
aadfee9b588294ef,https://c8.staticflickr.com/4/3603/5769586687_653cfaf756_o.jpg,https://c3.staticflickr.com/4/3603/5769586687_9b597f7042_z.jpg,0
131c8077544ca677,https://farm8.staticflickr.com/8027/7664545788_e2c0d61864_o.jpg,https://c3.staticflickr.com/9/8027/7664545788_4c0d07df47_z.jpg,0
418e628bac7ace9e,https://c7.staticflickr.com/6/5586/15104383202_a17bf09790_o.jpg,https://c7.staticflickr.com/6/5586/15104383202_448611ee1e_z.jpg,0
572a9bd2900aa218,https://c1.staticflickr.com/3/2285/2162014003_0b3386c1c8_o.jpg,https://c4.staticflickr.com/3/2285/2162014003_2f83e646f1_z.jpg,0
4d0c8d0bd8c47ef3,https://farm4.staticflickr.com/1167/1373937568_7353ec41b9_o.jpg,https://c1.staticflickr.com/2/1167/1373937568_aed0762a13_z.jpg?zz=1,0
fe6bf1ac6e382e5d,https://c6.staticflickr.com/4/3898/14498199658_13ef4024d9_o.jpg,https://c8.staticflickr.com/4/3898/14498199658_817eaf6fb1_z.jpg,0
2a301ed368c92f93,https://farm4.staticflickr.com/5292/5460038531_c8a40c2515_o.jpg,https://c7.staticflickr.com/6/5292/5460038531_cf66e8232f_z.jpg,0
67ff27277aca273b,https://c4.staticflickr.com/9/8730/16132949763_2fb835177d_o.jpg,https://c5.staticflickr.com/9/8730/16132949763_324d1f7dba_z.jpg,0
bc1d08232c455d2a,https://c3.staticflickr.com/4/3137/2621443157_2271caf076_o.jpg,https://c3.staticflickr.com/4/3137/2621443157_b0212137c7_z.jpg,0
3eefd4f70411c4b6,https://farm7.staticflickr.com/2316/2399675950_6cf06e1b1d_o.jpg,https://c8.staticflickr.com/3/2316/2399675950_4ce851e41c_z.jpg,0
ee682cc3445b5471,https://farm2.staticflickr.com/5484/10644452204_274e7a91bf_o.jpg,https://c2.staticflickr.com/6/5484/10644452204_a05408abc7_z.jpg,0
